CODE,TITLE
4965,ШЕРЕМЕТЬЕВСКАЯ                        
6374,АЭРОПОРТ ШЕРЕМЕТЬЕВО                  
7605,ЛОБНЯ                                 
9215,ДЕПО                                  
9118,ЛУГОВАЯ                               
8983,НЕКРАСОВСКАЯ                          
6181,КАТУАР                                
5547,ТРУДОВАЯ                              
2268,ИКША                                  
8373,МОРОЗКИ                               
1805,ТУРИСТ                                
4298,ОСТ. ПУНКТ 109 КМ                     
4890,ОСТ. ПУНКТ 115 КМ                     
1334,ОСТ. ПУНКТ 120 КМ                     
4547,БУХАРОВО                              
4967,ОСТ. ПУНКТ 128 КМ                     
2436,ПОВАРОВО II                           
4063,ОСТ. ПУНКТ 136 КМ                     
5333,ЯХРОМА                                
7018,ВСПОМОГАТЕЛЬНЫЙ ПОСТ 87 КМ            
5593,ИВАНЦЕВО                              
9364,ПЛАТФОРМА 80 КМ                       
9838,ДРАЧЕВО                               
1614,ОСТ. ПУНКТ 74 КМ                      
9178,ОСТ. ПУНКТ 71 КМ                      
9727,ОСТ. ПУНКТ 69 КМ                      
1085,ДМИТРОВ                               
9692,КАНАЛСТРОЙ                            
9911,ИМ. БАРСУЧЕНКО                        
4498,ОРУДЬЕВО                              
7200,БЕЛЫЙ РАСТ                            
6981,ДМИТРОВ (ПЕРЕВ.)                      
9319,ВЕРБИЛКИ                              
6529,ОСТ. ПУНКТ 94 КМ                      
1765,ВЛАСОВО                               
4941,СОРЕВНОВАНИЕ                          
7456,ЗАПРУДНАЯ                             
2530,ТЕМПЫ                                 
7558,МЕЛЬДИНО                              
3591,ОСТ. ПУНКТ 122 КМ                     
1722,ОСТ. ПУНКТ 119 КМ                     
5018,БОЛЬШАЯ ВОЛГА                         
1088,ДУБНА                                 
1477,ТАЛДОМ-САВЕЛОВСКИЙ                    
7073,ОСТ. ПУНКТ 124 КМ                     
9717,ЛЕБЗИНО                               
1894,БОЛЬШАЯ ВОЛГА (ЭКСП.)                 
8458,МУРОМ I                               
8560,МУРОМ II                              
2985,ГОРОДСКАЯ                             
1779,ПРИОКСКИЙ                             
5937,ПЛАТФОРМА 284 КМ                      
9705,СТРОЙДЕТАЛЬ                           
6350,ПЛАТФОРМА 10 КМ                       
2000,ОСТ. ПУНКТ 15 КМ                      
3410,БУРЦЕВСКАЯ                            
5947,СУСАНОВСКАЯ                           
1657,БЕЗЛЕСНАЯ                             
2229,ПЛАТФОРМА 32 КМ                       
2626,ОСТ. ПУНКТ 34 КМ                      
5309,ВЫСОКОВО                              
6018,ЮРОМКА                                
8249,СЕЛИВАНОВО                            
2067,ОСТ. ПУНКТ 55 КМ                      
7044,ВОЛОСАТАЯ                             
5946,ПЛАТФОРМА 67 КМ                       
6392,ОСТ. ПУНКТ 17 КМ                      
4303,НЕРУДНАЯ                              
9107,ТЮРМЕРОВСКАЯ                          
3017,ЛЕБЕДЕВО                              
8766,ПЕРЕДЕЛ                               
8910,СУДОГДА                               
7712,СУДОГДА                               
7221,ВОСХОД                                
3612,ПЛАТФОРМА 80 КМ                       
6058,ЭСИНО                                 
8367,ПЛАТФОРМА 89 КМ                       
9596,ОСТ. ПУНКТ 92 КМ                      
5604,КОВРОВ-ГРУЗОВОЙ                       
9794,ОСТ. ПУНКТ 102 КМ                     
6387,РАЗЪЕЗД 107 КМ                        
7875,ВЕКОВКА-ЧЕТНЫЙ ПАРК                   
2412,ВЕКОВКА                               
2892,ВЕКОВКА-НЕЧЕТНАЯ САИПС                
5706,ВЕКОВКА-ЧЕТНАЯ САИПС                  
1692,ВАРСКИЕ (УЗК)                         
1815,ТУМСКАЯ                               
3898,ОСТ. ПУНКТ 112 КМ                     
7570,ГУРЕЕВСКИЙ (УЗК)                      
6944,ПЛАТФОРМА 9 КМ (УЗК)                  
7360,ПЛАТФОРМА 14 КМ (УЗК)                 
4354,КУРША (УЗК)                           
9039,ВЕЛИКОДВОРЬЕ                          
8850,ДУБРОВСКИЙ                            
1621,КУРЛОВО                               
7177,ОКАТОВО                               
1342,ОСТ. ПУНКТ 71 КМ                      
5632,ОСТ. ПУНКТ 77 КМ                      
7164,ГУСЬ-ХРУСТАЛЬНЫЙ                      
6454,ОСТ. ПУНКТ 56 КМ                      
3728,КОМИССАРОВКА                          
2815,ПЛАТФОРМА 46 КМ                       
8099,ОСТ. ПУНКТ 42 КМ                      
9454,ОСТ. ПУНКТ 30 КМ                      
3850,НЕКЛЮДОВО                             
9314,ГОЛОВИНО                              
5775,ОСТ. ПУНКТ 18 КМ                      
8402,ГОЛОВИНО                              
1484,УЛЫБЫШЕВО                             
5246,ПЛАТФОРМА 10 КМ                       
7788,ВЛАДИМИР-Р САИПС                      
8032,ОСТ. ПУНКТ 12 КМ                      
7794,ТАСИН                                 
6575,СТРУЯ                                 
5676,МИЛЬЦЕВО                              
1455,ИЛЬИЧЕВ                               
1959,ТОРФОПРОДУКТ                          
9448,НЕЧАЕВСКАЯ                            
3811,ЗАКОЛПЬЕ                              
9128,ЗОЛОТКОВСКИЙ                          
9080,ПЛАТФОРМА 232 КМ                      
3572,АЛФЕРОВО                              
7128,ДОБРЯТИНО                             
3720,МАКСИМОВСКИЙ                          
6343,МЕЛЕНКИ                               
2112,ЗЛОБИНО                               
6915,ВЕРХОУНЖА                             
8980,БУТЫЛИЦЫ                              
8582,ЗИМНИЦЫ                               
6192,ЛЕВИНО                                
3785,КОНДАКОВО                             
6706,ПАПУЛИНО                              
9446,АМОСОВО                               
6963,ПРОСИНСКОЕ                            
5842,СТРИГИНО                              
5429,КОЛЬДИНО                              
5226,НАВАШИНО                              
9660,ПЛАТФОРМА 306 КМ                      
6049,ВЕЛЕТЬМА                              
9852,СОНИНО                                
6103,РОДЯКОВО                              
8440,ОСТ. ПУНКТ 324 КМ                     
4447,ВАЛТОВО                               
3315,СТЕПУРИНО                             
3338,ТЕША                                  
2793,ВЕРДЕЕВКА                             
7009,ВЕНЕЦ                                 
3543,САКОНЫ                                
8383,МУХТОЛОВО                             
1497,ЛИЧАДЕЕВО                             
6969,БАЛАХОНИХА                            
1544,МАЯК                                  
8132,ОСТ. ПУНКТ 386 КМ                     
6845,ШУМЛЕЙКА                              
9823,СЛЕЗАВКА                              
9361,ОСТ. ПУНКТ 408 КМ                     
7916,ОСТ. ПУНКТ 409 КМ                     
2520,КОСТЫЛИХА                             
8290,ОСТ. ПУНКТ 393 КМ                     
6308,ОСТ. ПУНКТ 404 КМ                     
2696,АРЗАМАС II-ЧЕТНЫЙ САИПС               
9084,АРЗАМАС II                            
4841,ТРАКТОВЫЙ-АРЗАМАССКИЙ                 
5634,ЩЕДРОВКА                              
6131,АРЗАМАС II-НЕЧЕТНЫЙ САИПС             
1609,АРЗАМАС II НЕЧЕТНЫЙ                   
6130,БОБЫЛЬСКАЯ                            
7465,ВАДОК                                 
4483,РЕВЕЗЕНЬ                              
2114,ВАДОКСКИЙ КАРЬЕР                      
3007,ОСТ. ПУНКТ 456 КМ                     
7983,ПЕРЕВОЗСКАЯ                           
3587,КЕМАРЫ                                
6711,СМАГИНО                               
4681,КАМЕНИЩЕ                              
2917,ОСТ. ПУНКТ 498 КМ                     
3793,КАМКИНО                               
4323,ОСТ. ПУНКТ 512 КМ                     
4113,ТАРТАЛЕЙ                              
5065,СЕРГАЧ                                
5446,АЧКА                                  
9061,ОСТ. ПУНКТ 538 КМ                     
3281,АНДОСОВО                              
1478,ЮМОРГА                                
4243,ПИЛЬНА                                
5149,КУМАШКА                               
6787,КНЯЖИХА                               
8081,ОСТ. ПУНКТ 568 КМ                     
1108,ОСТ. ПУНКТ 583 КМ                     
1948,ШУМЕРЛЯ                               
5951,МЫСЛЕЦ                                
4079,ОСТ. ПУНКТ 601 КМ                     
7142,ОСТ. ПУНКТ 604 КМ                     
5927,ПИНЕР                                 
6540,ОСТ. ПУНКТ 614 КМ                     
6498,ЧАРКЛИ                                
1098,ОСТ. ПУНКТ 623 КМ                     
8504,ВУРНАРЫ                               
5614,ОСТ. ПУНКТ 632 КМ                     
2104,АПНЕРКА                               
2289,ОСТ. ПУНКТ 645 КМ                     
1717,АЧАКС                                 
9610,ОСТ. ПУНКТ 652 КМ                     
2169,МОКРЫ                                 
3610,ОСТ. ПУНКТ 661 КМ                     
3546,ОСТ. ПУНКТ 641 КМ                     
5277,КАНАШ-ЧЕТНЫЙ САИПС                    
9635,АРЗАМАС I                             
9700,ПЕШЕЛАНЬ                              
5209,ШАТКИ                                 
2572,ПОЯ                                   
5303,ЛЕСОГОРСК                             
7485,САТИС                                 
4359,БЕРЕЩИНО                              
7226,ПЕРВОМАЙСК-ГОРЬКОВСКИЙ                
8542,ЛУКОЯНОВ                              
4293,ВЕСЕЛЕЙ                               
8742,НИКОЛАЙ-ДАР                           
6800,РАЗИНСКАЯ                             
5003,АРЗИНКА                               
9486,УЖОВКА                                
5473,КЕНДЯ                                 
9918,ОСТ. ПУНКТ 97 КМ                      
8165,КЕМЛЯ                                 
9716,ОСТ. ПУНКТ 91 КМ                      
8130,ОБРОЧНОЕ                              
2156,ОСТ. ПУНКТ 82 КМ                      
7178,ОСТ. ПУНКТ 76 КМ                      
2543,АТЬМА                                 
3152,ПЛАТФОРМА 67 КМ                       
7755,ОСТ. ПУНКТ 63 КМ                      
7165,ОСТ. ПУНКТ 60 КМ                      
2800,КРАСНЫЙ УЗЕЛ САИПС                    
1236,КРАСНЫЙ УЗЕЛ                          
9379,САХАРНЫЙ ЗАВОД                        
4044,КОЧУНОВО                              
5579,РЕЙТАРСКИЙ                            
1682,РЕМЕЗЕНКИ                             
1825,ОГАРЕВКА                              
3087,РОМОДАНОВСКИЙ                         
3775,ЧАМЗИНКА                              
3441,ОСТ. ПУНКТ 98 КМ                      
1176,НУЯ                                   
7536,МАЧКАССЫ                              
1840,РАЗЪЕЗД 118 КМ                        
4332,АТЯШЕВО                               
6014,ОСТ. ПУНКТ 133 КМ                     
4710,БОБОЕДОВО                             
1924,РАЗЪЕЗД 148 КМ                        
8349,ОСТ. ПУНКТ 135 КМ                     
2467,АРДАТОВ                               
8212,СВЕТОТЕХНИКА                          
5856,БАСОВО                                
5716,АЛАТЫРЬ                               
5422,АЛТЫШЕВО                              
1806,РАЗЪЕЗД 199 КМ                        
8947,АТРАТ                                 
2181,ОСТ. ПУНКТ 215 КМ                     
6148,КИРЯ                                  
9240,РАЗЪЕЗД 235 КМ                        
4382,БУИНСК                                
1007,ОСТ. ПУНКТ 252 КМ                     
7070,ИБРЕСИ                                
4878,РАЗЪЕЗД 265 КМ                        
7034,РАЗЪЕЗД 275 КМ                        
7330,ЯНГЛИЧИ                               
3440,РАЗЪЕЗД 289 КМ                        
6695,ПОСТ ЭЦ                               
2424,ОП 670 КМ (КАНАШ ВХ.)                 
1685,КАНАШ ВОСТОЧНЫЙ                       
7900,КАНАШ                                 
7342,ПЛАТФОРМА 91 КМ                       
9891,МАЛЫЙ ЦИВИЛЬ                          
1244,АТЫКОВО                               
6952,ПЛАТФОРМА 74 КМ                       
4335,АЛЕШЕВО                               
2394,КИБЕЧИ                                
9420,ПЛАТФОРМА 684 КМ                      
1178,ОСТАНОВОЧНЫЙ ПУНКТ 98 КМ              
5639,ОСТАНОВОЧНЫЙ ПУНКТ 672  КМ            
4284,ТРАКИ                                 
1974,ОСТАНОВОЧНЫЙ ПУНКТ 672  КМ            
6894,ОСТ. ПУНКТ 98 КМ                      
5139,КАНАШ-НЕЧЕТНЫЙ САИПС                  
1119,ЦИВИЛЬСК                              
2411,ОСТ. ПУНКТ 46 КМ                      
8362,РАЗЪЕЗД 38 КМ                         
6482,ОСТ. ПУНКТ 32 КМ                      
2858,ОСТ. ПУНКТ 28 КМ                      
5430,ШОРКИНО                               
5954,ХОРНВАРЫ                              
3454,ЯНОРСОВО                              
3877,МИЖЕРЫ                                
9346,ЧЕБОКСАРЫ 2 (ПОСТ 9 КМ)               
4172,ИШЛЕЙ                                 
9390,ОСТ. ПУНКТ 6 КМ                       
2991,ЛАПСАРЫ                               
6552,ЧЕБОКСАРЫ                             
7152,ГРЕМЯЧЕВО                             
9295,НОВОЧЕБОКСАРСК                        
8630,БАТЕЕВО                               
5626,ЧУБАЕВО                               
7092,ШОРКИСТРЫ                             
3841,УРМАРЫ                                
5475,ТАНСАРИНО                             
1453,ЧЕШЛАМА                               
5921,ОСТ. ПУНКТ 722 КМ                     
9866,ТЮРЛЕМА                               
2554,ВОРОБЬЕВСКИЙ                          
7452,ШИРДАНЫ                               
3669,ПЛАТФОРМА 746 КМ                      
8191,СВИЯЖСК                               
9233,ОСТ. ПУНКТ 753 КМ                     
2303,ВОЛГА-ПОСТ                            
7057,ХОДЯШЕВО                              
7448,ОСТ. ПУНКТ 21 КМ                      
9023,БИШБАТМАН                             
3781,ПЛАТФОРМА 2 КМ                        
9594,ПЛАТФОРМА 4 КМ                        
4828,АЛБАБА                                
6775,КУБНЯ                                 
5007,УТЯШКИ                                
9365,ШУШЕРМА                               
1905,КУЛАНГА                               
2431,ОСТ. ПУНКТ 55 КМ                      
5806,КЛЮЧИ                                 
9629,КАРАТУН                               
6434,КИЛЬДУРАЗЫ                            
5829,ПЛАТФОРМА 95 КМ                       
3190,ЛОЩИ                                  
9813,БУА                                   
6489,БЮРГАНЫ                               
5476,БУРУНДУКИ                             
7641,ЕЛХОВО                                
6274,ЮДИНО                                 
1708,ОСТ. ПУНКТ 787 КМ                     
1254,ВРД                                   
3917,ЗАЙМИЩЕ                               
8618,ОБСЕРВАТОРИЯ                          
6413,ПЛАТФОРМА 774 КМ                      
5904,ОСТ. ПУНКТ 771 КМ                     
9729,ВОСТОЧНЫЙ ПАРК                        
1333,ЖБК                                   
2896,ЮДИНО ЗАПАДНЫЙ ПАРК                   
6861,СТАРОЕ АРАКЧИНО                       
7623,НОВОЕ АРАКЧИНО                        
7424,ЮДИНО-ЧЕТНЫЙ САИПС                    
8924,ЮДИНО ЗАПАДНЫЙ ПАРК ОБСЕРВАТОРИЯ      
5198,ЛАГЕРНАЯ                              
2936,ЛАГЕРНАЯ                              
7659,АДМИРАЛТЕЙСКАЯ СЛОБОДА                
5553,КАЗАНЬ                                
1193,КАЗАНЬ (ПЕРЕВ.)                       
2959,ТИХОРЕЦКАЯ                            
9684,ВАХИТОВО                              
5915,ОМЕТЬЕВО II                           
3395,БЕРЕЗОВАЯ РОЩА                        
4850,КОМБИНАТ                              
6072,ЮБИЛЕЙНАЯ                             
3505,СТОЛБИЩЕ                              
8628,АЭРОПОРТ                              
7985,ТИХОРЕЦКАЯ                            
9470,ЮДИНО-НЕЧЕТНЫЙ САИПС                  
4846,ОМЕТЬЕВО                              
6874,НОВАТОРОВ                             
2011,КОМПРЕССОРНЫЙ                         
3660,ВОССТАНИЕ                             
3036,ВОССТАНИЕ-ПАССАЖИРСКАЯ                
5267,ОСТ. ПУНКТ 795 КМ                     
7324,ЛЕВЧЕНКО                              
3860,ОСТ. ПУНКТ 797 КМ                     
3592,ДЕРБЫШКИ                              
7478,ПЛАТФОРМА 804 КМ                      
3985,ОСТ. ПУНКТ 807 КМ                     
9509,ВАСИЛЬЕВО                             
3419,АТЛАШКИНО                             
6236,ОСТ. ПУНКТ 766 КМ                     
8652,ЗЕЛЕНЫЙ ДОЛ                           
4674,ГАРИ                                  
8969,ПАРАТСК                               
9184,МАРБУМКОМБИНАТ                        
1937,КРАСНОЗАРИНСКИЙ                       
6660,ВОЛЖСК                                
8077,ПОМАРЫ                                
1610,ЯЛЬЧЕВСКИЙ                            
3084,ПЛАТФОРМА 32 КМ                       
2125,ИЛЕТЬ                                 
1853,ПЛАТФОРМА 43 КМ                       
8726,ШЕЛАНГЕР                              
1293,СУСЛОНГЕР                             
8343,КУНДЫШ                                
7049,СУРОК                                 
6929,ПЕМБА                                 
6602,ПЛАТФОРМА 92 КМ                       
2044,КУЯР                                  
3340,ЙОШКАР-ОЛА                            
5317,ОСТ. ПУНКТ 108 КМ                     
7098,АКСАМАТОВО                            
7861,НОЛЬКА                                
5862,ПЛАТФОРМА 126 КМ                      
2420,ПЛАТФОРМА 131 КМ                      
2069,НУЖЬЯЛЫ                               
1489,ОСТ. ПУНКТ 137 КМ                     
8123,ТУРША                                 
3250,ПЛАТФОРМА 151 КМ                      
5383,ТАБАШИНО                              
3714,ОСТ. ПУНКТ 165 КМ                     
5774,ОСТ. ПУНКТ 171 КМ                     
6440,ЗОБЕНКИ                               
6761,ЯРАНСК                                
8783,КЕНДЕРИ                               
4146,ВЫСОКАЯ ГОРА                          
4780,КАМЕНКА-САНАТОРИЙ                     
4607,КАЛИНИНО                              
5367,БИРЮЛИ                                
5576,ОСТ. ПУНКТ 823 КМ                     
4325,ЧЕПЧУГИ                               
4888,КУРКАЧИ                               
2717,ОСТ. ПУНКТ 835 КМ                     
8563,КАМАЕВО                               
7774,ЧУРИЛИНО                              
1150,ЧУЛПАНОВО                             
4369,ПЛАТФОРМА 849 КМ                      
7791,АРСК                                  
1943,ЧЕКУРЧА                               
3455,ОСТ. ПУНКТ 871 КМ                     
6017,КОРСА                                 
7202,ОСТ. ПУНКТ 880 КМ                     
3719,МИНДЮШ                                
9443,ПЛАТФОРМА 859 КМ                      
4994,ШЕМОРДАН                              
7347,ИШТУГАН                               
3944,КОИНСАР                               
8913,ОСТ. ПУНКТ 915 КМ                     
7515,СОСТАМАК                              
5146,БРАТЬЯ КОМАРОВЫ                       
2634,КУКМОР                                
5823,ОСТ. ПУНКТ 934 КМ                     
8223,ВЯТСКИЕ ПОЛЯНЫ                        
1552,ОСТ. ПУНКТ 942 КМ                     
9701,ЯМНОЕ                                 
4160,ЗАСТРУГ                               
2265,СОСНОВКА                              
3279,ОСТ. ПУНКТ 962 КМ                     
7835,КОЧЕТЛО                               
3192,КИЗНЕР                                
8664,ЯГУЛ                                  
2703,ОСТ. ПУНКТ 988 КМ                     
6742,ОСТ. ПУНКТ 993 КМ                     
3140,МУЛТАН                                
6269,САРКУЗ                                
1412,ОСТ. ПУНКТ 1007 КМ                    
6671,СЮГАИЛ                                
4189,ЛЮГА                                  
1527,ОСТ. ПУНКТ 1016 КМ                    
5049,ОСТ. ПУНКТ 1024 КМ                    
3566,САРДАН                                
5846,МОЖГА                                 
1859,ЧУМАЙТЛО                              
5428,ОСТ. ПУНКТ 1035 КМ                    
5704,ОСТ. ПУНКТ 1030 КМ                    
7973,ПЫЧАС                                 
5002,ОСТ. ПУНКТ 1050 КМ                    
4683,КАРАМБАЙ                              
5447,ОСТ. ПУНКТ 1055 КМ                    
6542,ОСТ. ПУНКТ 1060 КМ                    
1443,ГОЖНЯ                                 
6657,ОСТ. ПУНКТ 1079 КМ                    
6719,УРОМ                                  
2809,ОСТ. ПУНКТ 1072 КМ                    
9474,ОСТ. ПУНКТ 1083 КМ                    
8960,АГРЫЗ-ЧЕТНЫЙ САИПС                    
8658,АГРЫЗ ПАРК ПРИЕМА                     
8340,АГРЫЗ САИПС Ю                         
8963,АГРЫЗ                                 
3096,ОСТ. ПУНКТ 4 КМ                       
1810,РАЗЪЕЗД 9 КМ                          
1849,УСПЬЯН                                
9960,ОСТ. ПУНКТ 5 КМ                       
1187,АГРЫЗ II                              
5006,ГОРОЧНЫЙ ПОСТ                         
6135,АГРЫЗ САИПС И                         
3289,АГРЫЗ ВХОДНОЙ                         
1804,ЮСКИ                                  
8448,АЛНАШИ САИПС                          
3287,АЛНАШИ                                
3381,МУКШУР                                
1891,ОСТ. ПУНКТ 29 КМ                      
9299,ОСТ. ПУНКТ 46 КМ                      
1184,ОСТ. ПУНКТ 49 КМ                      
4166,ОСТ. ПУНКТ 53 КМ                      
7842,ИЖБОБЬЯ                               
6368,ТЕРСИ                                 
9905,ОСТ. ПУНКТ 10 КМ                      
5905,ОСТ. ПУНКТ 20 КМ                      
4837,ОСТАНОВОЧНЫЙ ПУНКТ 17 КМ              
3363,ОСТ. ПУНКТ 38 КМ                      
4979,ОСТ. ПУНКТ 17 КМ                      
8070,ЛУДЗЯ                                 
3873,ПЛАТФОРМА 27 КМ                       
1930,СОВХОЗНЫЙ                             
8611,ОСТ. ПУНКТ 31 КМ                      
4597,ИЖЕВСК                                
5968,ПОЗИМЬ                                
6295,ОСТ. ПУНКТ 45 КМ                      
3743,ОСТ. ПУНКТ 50 КМ                      
2910,ВОЖОЙ                                 
3060,ПЛАТФОРМА 58 КМ                       
8941,ИЮЛЬ                                  
4903,БОЛГУРЫ                               
3641,ОСТ. ПУНКТ 61 КМ                      
3082,ОСТ. ПУНКТ 70 КМ                      
1358,ОСТ. ПУНКТ 78 КМ                      
5174,КВАРСА                                
7746,ОСТ. ПУНКТ 95 КМ                      
9624,ВОТКИНСК                              
7960,ЗАВОДСКАЯ                             
4845,ВОЛОЖКА                               
3236,СУНДУКОВО                             
8377,КИЧЕВО                                
4326,ОСТ. ПУНКТ 1117 КМ                    
4422,СОВХОЗ УДМУРСКИЙ                      
3353,ШЕВЫРЯЛОВО                            
5707,БУГРЫШ                                
1161,ОСТ. ПУНКТ 1129 КМ                    
6231,ОСТ. ПУНКТ 1136 КМ                    
3796,САРАПУЛ                               
8862,ОСТ. ПУНКТ 1149 КМ                    
5432,САРАПУЛ (ПЕРЕВ.)                      
8021,АРМЯЗЬ                                
9637,ОСТ. ПУНКТ 6 КМ                       
4624,ОСТ. ПУНКТ 12 КМ                      
6204,ОСТАНОВОЧНЫЙ ПУНКТ 8 КМ               
7667,УЖУИХА                                
1926,ОСТ. ПУНКТ 27 КМ                      
2640,САЙГАТКА                              
5382,САЙГАТКА (ПЕРЕВ.)                     
8330,КАМА                                  
2588,ШОЛЬЯ                                 
3125,ОСТ. ПУНКТ 1169 КМ                    
2235,КАМА (ПЕРЕВ.)                         
4328,КАМА (ЭКСП.)                          
8852,КАУЧУК                                
7338,КАМБАРКА                              
4555,АМЗЯ                                  
1115,НЕФТЕКАМСК                            
2720,НЕФТЕКАМСК-ПАССАЖИРСКИЙ               
4157,КАРМАНОВО                             
1725,ЭНЕРГЕТИК                             
8985,БАДРЯШ                                
6739,ОСТ. ПУНКТ 1219 КМ                    
8483,ЯНАУЛ ЗАПАДНЫЙ                        
2966,ЯНАУЛ                                 
1080,КУЮК (1237 КМ)                        
2706,ОСТ. ПУНКТ 1233 КМ                    
8773,ОСТ. ПУНКТ 1239 КМ                    
9100,ОСТ. ПУНКТ 1245 КМ                    
3767,НЕФТЕКАМСК (ЭКСП.)                    
6067,ОСТ. ПУНКТ 1253 КМ                    
4732,КИНЧАК                                
6853,РАБАК                                 
1929,ОСТ. ПУНКТ 1257 КМ                    
2075,ОСТ. ПУНКТ 1266 КМ                    
3650,КУЕДА                                 
2830,БИКБАРДИНСКИЙ (1283 КМ)               
2218,ОСИНОВАЯ ГОРА                         
8410,СТРЕЖ                                 
3163,ОСТ. ПУНКТ 1279 КМ                    
5348,ОСТ. ПУНКТ 1281 КМ                    
5084,ОСТАНОВОЧНЫЙ ПУНКТ 1287 КМ            
1243,ОСТ. ПУНКТ 1295 КМ                    
2058,ЧЕРНУШКА                              
8481,УЛЫК                                  
2804,ОСТ. ПУНКТ 1314 КМ                    
6682,ОСТ. ПУНКТ 1309 КМ                    
3333,ОСТ. ПУНКТ 1320 КМ                    
8268,ОСТАНОВОЧНЫЙ ПУНКТ 1317 КМ            
2845,ОСТ. ПУНКТ 1331 КМ                    
7207,АГАРЗЯ                                
3994,ТРУН                                  
6958,ОСТ. ПУНКТ 1341 КМ                    
4318,ЩУЧЬЕ ОЗЕРО                           
5467,АТЕР                                  
7274,ОСТ. ПУНКТ 1350 КМ                    
5538,ОСТАНОВОЧНЫЙ ПУНКТ 1354 КМ            
7292,ОСТ. ПУНКТ 1362 КМ                    
1932,САРС                                  
8936,БАРТЫМ                                
6169,ОСТАНОВОЧНЫЙ ПУНКТ 1371 КМ            
5395,ОСТ. ПУНКТ 1375 КМ                    
7873,ОСТ. ПУНКТ 1383 КМ                    
7150,ЧАД                                   
6798,ЧЕРНАЯ РЕЧКА                          
1918,НЕНАСТЬЕ                              
1997,ОСТ. ПУНКТ 1405 КМ                    
3178,ОСТ. ПУНКТ 1408 КМ                    
2200,ПУДЛИНГОВЫЙ                           
7280,ОСТ. ПУНКТ 1418 КМ                    
7692,САРАНИНСКИЙ ЗАВОД                     
9488,КАМЕННЫЙ                              
8768,ОСТ. ПУНКТ 1428 КМ                    
3779,ОСТ. ПУНКТ 1427 КМ                    
4212,ОСТ. ПУНКТ 1424 КМ                    
4920,КРАСНОУФИМСК                          
7855,ОСТ. ПУНКТ 1441 КМ                    
2622,ОСТ. ПУНКТ 1440 КМ                    
5958,ОСТ. ПУНКТ 1437 КМ                    
1338,ЗЮРЗЯ                                 
2589,ОСТ. ПУНКТ 1447 КМ                    
8670,ОСТ. ПУНКТ 1450 КМ                    
1090,ОСТ. ПУНКТ 1453 КМ                    
6393,УФИМКА                                
1999,ОСЫПЛЯНСКИЙ                           
8802,ОСТ. ПУНКТ 1478 КМ                    
6780,АФАНАСЬЕВСКИЙ                         
5886,ОСТ. ПУНКТ 1471 КМ                    
4883,ОСТ. ПУНКТ 1467 КМ                    
9618,ОСТ. ПУНКТ 1481 КМ                    
2358,ОСТ. ПУНКТ 1488 КМ                    
9840,ОСТ. ПУНКТ 1464 КМ                    
1433,КЛЮЧЕВАЯ                              
7931,ОСТ. ПУНКТ 1498 КМ                    
6178,ОСТ. ПУНКТ 1501 КМ                    
5764,ШАНГИН                                
1393,КОНТУГАНОВСКИЙ                        
9810,КЛЕНОВСКОЙ                            
2153,ОСТ. ПУНКТ 1511 КМ                    
6614,ОСТ. ПУНКТ 1512 КМ                    
4609,ОСТ. ПУНКТ 1519 КМ                    
3955,ОСТ. ПУНКТ 1522 КМ                    
4940,ОСТАНОВОЧНЫЙ ПУНКТ 1527 КМ            
4285,БИСЕРТСКИЙ ЗАВОД                      
3439,КИРГИШАНЫ                             
4775,ЧЕБОТАЕВО                             
8095,ОСТ. ПУНКТ 1551 КМ                    
6524,ОСТ. ПУНКТ 1546 КМ                    
6180,ОСТ. ПУНКТ 1539 КМ                    
5942,ОСТ. ПУНКТ 1557 КМ                    
1180,ОСТ. ПУНКТ 1561 КМ                    
9315,СОЛДАТКА                              
7518,ОСТ. ПУНКТ 1569 КМ                    
6235,НИЖНИЙ НОВГОРОД-СОРТИРОВОЧНЫЙ         
9577,ОСТ. ПУНКТ 429 КМ                     
4817,ПЛАТФОРМА 431 КМ                      
8062,ОСТ. ПУНКТ 435 КМ                     
7124,Н-НОВГОРОД-СОРТ. ВОСТОЧНЫЙ ПАРК       
6662,НИЖНИЙ НОВГОРОД-СОРТ-САИПС В          
5516,НИЖНИЙ НОВГОРОД-СОРТ-САИПС П          
5094,НИЖНИЙ НОВГОРОД-АВТОЗАВОД             
3956,КУСТОВАЯ                              
5917,СЧАСТЛИВАЯ                            
8803,САДОВАЯ                               
7701,ОРЛОВКА                               
7673,НИЖНИЙ НОВГОРОД СОРТ-НЕЧ САИПС        
1140,НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ ЗАПАДНЫЙ П 
7410,НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ            
3280,ВОЛГА                                 
8994,НИЖНИЙ НОВГОРОД МОСК-НЕЧ САИПС        
2296,МАЛИТОВСКАЯ ПРИСТАНЬ (ПЕРЕВ.)         
3003,НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ (ПЕРЕВ.)   
9945,БУРНАКОВСКАЯ ПРИСТАНЬ (ПЕРЕВ.)        
1543,КОСТАРИХА                             
5496,ЧААДАЕВО                              
9941,КООПЕРАТИВНАЯ                         
6472,СВЕТЛОЯРСКАЯ                          
4599,ЛЕСНОЙ ГОРОДОК                        
6078,ПОЧИНКИ                               
5896,КОПОСОВО                              
6481,НАРОДНАЯ                              
2865,ВЫСОКОЕ                               
